model,quantization,language,problem,pass
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_163_generate_integers,0
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,1
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_88_sort_array,0
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_97_multiply,1
codellama-7b,16bit,py,HumanEval_68_pluck,1
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,1
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,1
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_68_pluck,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,1
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,1
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_74_total_match,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_129_minPath,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,1
codellama-7b,16bit,py,HumanEval_154_cycpattern_check,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_140_fix_spaces,0
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_56_correct_bracketing,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_27_flip_case,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_22_filter_integers,1
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_71_triangle_area,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_65_circular_shift,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,1
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_40_triples_sum_to_zero,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,0
codellama-7b,16bit,py,HumanEval_155_even_odd_count,1
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_157_right_angle_triangle,0
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_15_string_sequence,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,0
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,0
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,0
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,0
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,1
codellama-7b,16bit,py,HumanEval_57_monotonic,0
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_49_modp,1
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,1
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_105_by_length,0
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_53_add,1
codellama-7b,16bit,py,HumanEval_128_prod_signs,1
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,1
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,0
codellama-7b,16bit,py,HumanEval_128_prod_signs,1
